Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Jednostka miary;"2011";"2013";"2015";
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"gminy łącznie z miastami na prawach powiatu";"wydatki w rozdziale 90005 Ochrona powietrza atmosferycznego i klimatu";"";"zł";2,13;0,87;7,78;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"gminy łącznie z miastami na prawach powiatu";"wydatki majątkowe";"";"zł";683;514;889;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"ogółem";"";"zł";4461,49;4789,40;5410,58;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"w Dziale 801- Oświata i wychowanie";"";"zł";1947,88;2004,82;2129,43;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"w Dziale 921 - Kultura i ochrona dziedzictwa narodowego";"";"zł";153,06;104,75;99,47;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"wydatki w rozdziale 90005 Ochrona powietrza atmosferycznego i klimatu";"";"zł";2,13;0,87;7,78;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"wydatki majątkowe";"";"zł";683;514;889;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 010 - Rolnictwo i łowiectwo";"";"zł";25472,47;42098,67;44310,65;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 020 - Leśnictwo";"";"zł";6994,20;2430,00;2870,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 150 - Przetwórstwo przemysłowe";"";"zł";0,00;0,00;794353,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 400 - Wytwarzanie i zaopatrywanie w energię elektryczną, gaz i wodę";"";"zł";36900,00;0,00;25830,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 500 - Handel";"";"zł";1967184,56;5427736,49;1554864,50;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 600 - Transport i łączność";"";"zł";45390937,57;68638731,66;112859834,86;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 630 - Turystyka";"";"zł";959299,52;780177,61;812150,58;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 700 - Gospodarka mieszkaniowa";"";"zł";19593489,76;12719718,39;3940536,67;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 710 - Działalność usługowa";"";"zł";1728777,02;2135518,89;1339596,09;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 750 - Administracja publiczna";"";"zł";34977441,21;33261446,76;34698610,15;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 751 - Urzędy naczelnych organów władzy państwowej, kontroli i ochrony prawa oraz sądownictwa";"";"zł";219507,22;19790,00;826461,66;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 752 - Obrona narodowa";"";"zł";1824,60;3961,49;2489,58;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 754 - Bezpieczeństwo publiczne i ochrona przeciwpożarowa";"";"zł";17176552,75;17837341,08;18537222,98;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 756 - Dochody od osób prawnych, od osób fizycznych i od innych jednostek nieposiadających osobowości prawnej oraz wydatki związane z ich poborem";"";"zł";1351191,99;0,00;0,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 757 - Obsługa długu publicznego";"";"zł";10101877,90;8956152,54;5694553,88;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 758 - Różne rozliczenia";"";"zł";2032782,55;763468,72;1925095,64;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 801 - Oświata i wychowanie";"";"zł";221743207,63;225497764,45;236273179,09;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 851 - Ochrona zdrowia";"";"zł";12156994,43;14334816,49;12783915,05;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 852 - Pomoc społeczna";"";"zł";65199203,39;67567330,72;69192741,96;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 853 - Pozostałe zadania w zakresie polityki społecznej";"";"zł";12376673,64;12627296,27;13681629,59;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 854 - Edukacyjna opieka wychowawcza";"";"zł";18556060,03;20716362,21;22204524,31;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 900 - Gospodarka komunalna i ochrona środowiska";"";"zł";17037645,77;23817332,44;31209766,40;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 921 - Kultura i ochrona dziedzictwa narodowego";"";"zł";17423794,15;11781652,83;11036400,94;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 926 - Kultura fizyczna";"";"zł";7823143,73;11771509,03;20895454,13;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 010 - Rolnictwo i łowiectwo";"";"zł";25472,47;42098,67;44310,65;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 020 - Leśnictwo";"";"zł";6994,20;2430,00;2870,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 150 - Przetwórstwo przemysłowe";"";"zł";0,00;0,00;794353,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 400 - Wytwarzanie i zaopatrywanie w energię elektryczną, gaz i wodę";"";"zł";36900,00;0,00;25830,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 500 - Handel";"";"zł";1967184,56;5427736,49;1554864,50;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 600 - Transport i łączność";"";"zł";45390937,57;68638731,66;112859834,86;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 630 - Turystyka";"";"zł";959299,52;780177,61;812150,58;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 700 - Gospodarka mieszkaniowa";"";"zł";19593489,76;12719718,39;3940536,67;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 710 - Działalność usługowa";"";"zł";1728777,02;2135518,89;1339596,09;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 750 - Administracja publiczna";"";"zł";34977441,21;33261446,76;34698610,15;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 751 - Urzędy naczelnych organów władzy państwowej, kontroli i ochrony prawa oraz sądownictwa";"";"zł";219507,22;19790,00;826461,66;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 752 - Obrona narodowa";"";"zł";1824,60;3961,49;2489,58;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 754 - Bezpieczeństwo publiczne i ochrona przeciwpożarowa";"";"zł";17176552,75;17837341,08;18537222,98;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 756 - Dochody od osób prawnych, od osób fizycznych i od innych jednostek nieposiadających osobowości prawnej oraz wydatki związane z ich poborem";"";"zł";1351191,99;0,00;0,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 757 - Obsługa długu publicznego";"";"zł";10101877,90;8956152,54;5694553,88;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 758 - Różne rozliczenia";"";"zł";2032782,55;763468,72;1925095,64;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 801 - Oświata i wychowanie";"";"zł";221743207,63;225497764,45;236273179,09;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 851 - Ochrona zdrowia";"";"zł";12156994,43;14334816,49;12783915,05;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 852 - Pomoc społeczna";"";"zł";65199203,39;67567330,72;69192741,96;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 853 - Pozostałe zadania w zakresie polityki społecznej";"";"zł";12376673,64;12627296,27;13681629,59;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 854 - Edukacyjna opieka wychowawcza";"";"zł";18556060,03;20716362,21;22204524,31;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 900 - Gospodarka komunalna i ochrona środowiska";"";"zł";17037645,77;23817332,44;31209766,40;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 921 - Kultura i ochrona dziedzictwa narodowego";"";"zł";17423794,15;11781652,83;11036400,94;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 926 - Kultura fizyczna";"";"zł";7823143,73;11771509,03;20895454,13;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"ogółem";"wodociąg";"";"%";96,7;96,8;100,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"ogółem";"kanalizacja";"";"%";86,8;87,0;87,7;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"ogółem";"gaz";"";"%";94,3;94,1;94,1;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"wodociąg";"";"%";96,7;96,8;100,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"kanalizacja";"";"%";86,8;87,0;87,7;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"gaz";"";"%";94,3;94,1;94,1;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"wodociąg";"";"%";99,1;99,1;99,2;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"łazienka";"";"%";97,5;97,6;97,6;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"centralne ogrzewanie";"";"%";88,1;88,4;88,5;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"na wsi";"wodociąg";"";"%";0,0;0,0;0,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"na wsi";"łazienka";"";"%";0,0;0,0;0,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"na wsi";"centralne ogrzewanie";"";"%";0,0;0,0;0,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"przeciętna powierzchnia użytkowa 1 mieszkania";"";"";"m2";62,6;63,1;63,5;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"przeciętna powierzchnia użytkowa mieszkania na 1 osobę";"";"";"m2";23,2;24,1;24,8;
