Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Jednostka miary;"2011";"2013";"2015";
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"gminy łącznie z miastami na prawach powiatu";"ogółem";"";"zł";4256,09;4221,90;4442,15;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"gminy łącznie z miastami na prawach powiatu";"w Dziale 801- Oświata i wychowanie";"";"zł";1363,20;1436,07;1562,28;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"gminy łącznie z miastami na prawach powiatu";"w Dziale 921 - Kultura i ochrona dziedzictwa narodowego";"";"zł";307,91;209,77;194,61;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"gminy łącznie z miastami na prawach powiatu";"wydatki majątkowe";"";"zł";1088;745;654;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"ogółem";"";"zł";4256,09;4221,90;4442,15;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"w Dziale 801- Oświata i wychowanie";"";"zł";1363,20;1436,07;1562,28;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"w Dziale 921 - Kultura i ochrona dziedzictwa narodowego";"";"zł";307,91;209,77;194,61;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"wydatki majątkowe";"";"zł";1088;745;654;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 010 - Rolnictwo i łowiectwo";"";"zł";56163,51;78006,43;77812,20;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 500 - Handel";"";"zł";367998,82;112482,73;112911,05;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 600 - Transport i łączność";"";"zł";64241268,44;61725462,16;59199369,63;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 630 - Turystyka";"";"zł";64999,18;50635,17;95259,08;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 700 - Gospodarka mieszkaniowa";"";"zł";13048712,70;6958817,09;7157072,13;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 710 - Działalność usługowa";"";"zł";2767265,51;3307373,97;5499510,78;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 750 - Administracja publiczna";"";"zł";35638512,84;38789325,02;38080572,50;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 751 - Urzędy naczelnych organów władzy państwowej, kontroli i ochrony prawa oraz sądownictwa";"";"zł";163574,65;18342,11;575991,19;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 752 - Obrona narodowa";"";"zł";1992,54;0,00;6778,63;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 754 - Bezpieczeństwo publiczne i ochrona przeciwpożarowa";"";"zł";8714943,48;9381382,04;10508348,69;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 756 - Dochody od osób prawnych, od osób fizycznych i od innych jednostek nieposiadających osobowości prawnej oraz wydatki związane z ich poborem";"";"zł";508213,50;0,00;0,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 757 - Obsługa długu publicznego";"";"zł";6869392,28;9911631,71;9131579,08;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 758 - Różne rozliczenia";"";"zł";2968896,00;3513305,57;3012037,22;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 801 - Oświata i wychowanie";"";"zł";149024142,27;156972289,83;169626153,70;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 803 - Szkolnictwo wyższe";"";"zł";800000,00;0,00;70000,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 851 - Ochrona zdrowia";"";"zł";3451823,12;3459560,20;4656526,70;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 852 - Pomoc społeczna";"";"zł";49643155,33;57474680,50;63095455,19;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 853 - Pozostałe zadania w zakresie polityki społecznej";"";"zł";8358026,07;11707850,88;13058736,97;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 854 - Edukacyjna opieka wychowawcza";"";"zł";19244706,03;21874884,48;23035913,81;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 900 - Gospodarka komunalna i ochrona środowiska";"";"zł";52425919,85;44995651,80;42524193,55;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 921 - Kultura i ochrona dziedzictwa narodowego";"";"zł";33660948,82;22929224,46;21129897,03;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 926 - Kultura fizyczna";"";"zł";13250566,78;8221950,83;11656881,83;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 010 - Rolnictwo i łowiectwo";"";"zł";56163,51;78006,43;77812,20;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 500 - Handel";"";"zł";367998,82;112482,73;112911,05;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 600 - Transport i łączność";"";"zł";64241268,44;61725462,16;59199369,63;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 630 - Turystyka";"";"zł";64999,18;50635,17;95259,08;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 700 - Gospodarka mieszkaniowa";"";"zł";13048712,70;6958817,09;7157072,13;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 710 - Działalność usługowa";"";"zł";2767265,51;3307373,97;5499510,78;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 750 - Administracja publiczna";"";"zł";35638512,84;38789325,02;38080572,50;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 751 - Urzędy naczelnych organów władzy państwowej, kontroli i ochrony prawa oraz sądownictwa";"";"zł";163574,65;18342,11;575991,19;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 752 - Obrona narodowa";"";"zł";1992,54;0,00;6778,63;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 754 - Bezpieczeństwo publiczne i ochrona przeciwpożarowa";"";"zł";8714943,48;9381382,04;10508348,69;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 756 - Dochody od osób prawnych, od osób fizycznych i od innych jednostek nieposiadających osobowości prawnej oraz wydatki związane z ich poborem";"";"zł";508213,50;0,00;0,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 757 - Obsługa długu publicznego";"";"zł";6869392,28;9911631,71;9131579,08;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 758 - Różne rozliczenia";"";"zł";2968896,00;3513305,57;3012037,22;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 801 - Oświata i wychowanie";"";"zł";149024142,27;156972289,83;169626153,70;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 803 - Szkolnictwo wyższe";"";"zł";800000,00;0,00;70000,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 851 - Ochrona zdrowia";"";"zł";3451823,12;3459560,20;4656526,70;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 852 - Pomoc społeczna";"";"zł";49643155,33;57474680,50;63095455,19;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 853 - Pozostałe zadania w zakresie polityki społecznej";"";"zł";8358026,07;11707850,88;13058736,97;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 854 - Edukacyjna opieka wychowawcza";"";"zł";19244706,03;21874884,48;23035913,81;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 900 - Gospodarka komunalna i ochrona środowiska";"";"zł";52425919,85;44995651,80;42524193,55;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 921 - Kultura i ochrona dziedzictwa narodowego";"";"zł";33660948,82;22929224,46;21129897,03;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 926 - Kultura fizyczna";"";"zł";13250566,78;8221950,83;11656881,83;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"ogółem";"wodociąg";"";"%";96,3;96,4;100,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"ogółem";"kanalizacja";"";"%";94,7;94,8;95,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"ogółem";"gaz";"";"%";92,2;90,3;89,2;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"wodociąg";"";"%";96,3;96,4;100,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"kanalizacja";"";"%";94,7;94,8;95,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"gaz";"";"%";92,2;90,3;89,2;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"wodociąg";"";"%";99,8;99,8;99,8;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"łazienka";"";"%";98,0;98,0;98,1;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"centralne ogrzewanie";"";"%";93,2;93,4;93,6;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"na wsi";"wodociąg";"";"%";0,0;0,0;0,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"na wsi";"łazienka";"";"%";0,0;0,0;0,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"na wsi";"centralne ogrzewanie";"";"%";0,0;0,0;0,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"przeciętna powierzchnia użytkowa 1 mieszkania";"";"";"m2";63,2;63,6;63,7;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"przeciętna powierzchnia użytkowa mieszkania na 1 osobę";"";"";"m2";25,0;25,8;26,8;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"mieszkania na 1000 mieszkańców";"";"";"-";395,5;404,9;420,8;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"przeciętna liczba izb w 1 mieszkaniu";"";"";"-";3,64;3,64;3,63;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"przeciętna liczba osób na 1 mieszkanie";"";"";"-";2,53;2,47;2,38;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"przeciętna liczba osób na 1 izbę";"";"";"-";0,69;0,68;0,66;
"HANDEL I GASTRONOMIA";"SKLEPY I STACJE PALIW";"Sklepy wg form organizacyjnych (Wymiary: Formy organizacyjne)";"hipermarkety";"";"";"ob.";4;4;3;
"HANDEL I GASTRONOMIA";"SKLEPY I STACJE PALIW";"Sklepy wg form organizacyjnych (Wymiary: Formy organizacyjne)";"supermarkety";"";"";"ob.";29;37;36;
"HANDEL I GASTRONOMIA";"SKLEPY I STACJE PALIW";"Sklepy wg form organizacyjnych (Wymiary: Formy organizacyjne)";"domy towarowe";"";"";"ob.";2;2;2;
"HANDEL I GASTRONOMIA";"SKLEPY I STACJE PALIW";"Sklepy wg form organizacyjnych (Wymiary: Formy organizacyjne)";"domy handlowe";"";"";"ob.";3;1;1;
"INWESTYCJE I ŚRODKI TRWAŁE";"NAKŁADY INWESTYCYJNE I ŚRODKI TRWAŁE W PRZEDSIĘBIORSTWACH WG PKD 2007";"Nakłady inwestycyjne i wartość brutto środków trwałych (Wymiary: Wyszczególnienie; Zakres przedmiotowy; Sektory ekonomiczne)";"nakłady inwestycyjne w przedsiębiorstwach";"ogółem";"ogółem";"tys. zł";321790;305766;440546;
