Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Jednostka miary;"2011";"2013";"2015";
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"gminy łącznie z miastami na prawach powiatu";"ogółem";"";"zł";4185,14;4429,50;4659,36;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"gminy łącznie z miastami na prawach powiatu";"w Dziale 801- Oświata i wychowanie";"";"zł";1541,56;1611,08;1777,88;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"gminy łącznie z miastami na prawach powiatu";"w Dziale 921 - Kultura i ochrona dziedzictwa narodowego";"";"zł";279,43;258,52;172,84;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"gminy łącznie z miastami na prawach powiatu";"wydatki majątkowe";"";"zł";785;719;766;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"ogółem";"";"zł";4185,14;4429,50;4659,36;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"w Dziale 801- Oświata i wychowanie";"";"zł";1541,56;1611,08;1777,88;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"w Dziale 921 - Kultura i ochrona dziedzictwa narodowego";"";"zł";279,43;258,52;172,84;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki na 1 mieszkańca (Wymiary: Jednostki terytorialne; Wskaźniki)";"miasta na prawach powiatu";"wydatki majątkowe";"";"zł";785;719;766;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 010 - Rolnictwo i łowiectwo";"";"zł";27931,68;31279,11;34210,64;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 020 - Leśnictwo";"";"zł";564,20;613,80;633,60;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 600 - Transport i łączność";"";"zł";20712480,19;29130769,67;32297804,73;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 630 - Turystyka";"";"zł";63524,05;10956459,46;4359338,62;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 700 - Gospodarka mieszkaniowa";"";"zł";6820950,45;5448692,56;4478548,45;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 710 - Działalność usługowa";"";"zł";571703,78;585786,46;815308,75;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 720 - Informatyka";"";"zł";0,00;16444,20;916779,04;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 750 - Administracja publiczna";"";"zł";13441631,53;15283677,86;16520684,68;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 751 - Urzędy naczelnych organów władzy państwowej, kontroli i ochrony prawa oraz sądownictwa";"";"zł";113440,90;11587,16;398792,77;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 752 - Obrona narodowa";"";"zł";3630,00;3006,02;4165,75;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 754 - Bezpieczeństwo publiczne i ochrona przeciwpożarowa";"";"zł";6580223,47;7667881,41;7427134,98;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 756 - Dochody od osób prawnych, od osób fizycznych i od innych jednostek nieposiadających osobowości prawnej oraz wydatki związane z ich poborem";"";"zł";218253,87;0,00;0,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 757 - Obsługa długu publicznego";"";"zł";5559180,74;4739179,44;3184098,51;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 801 - Oświata i wychowanie";"";"zł";106715842,97;111707113,55;123297663,29;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 851 - Ochrona zdrowia";"";"zł";2904977,93;2607965,72;3320277,21;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 852 - Pomoc społeczna";"";"zł";49209605,83;51479140,77;51540682,62;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 853 - Pozostałe zadania w zakresie polityki społecznej";"";"zł";4548358,62;7293394,35;4570261,27;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 854 - Edukacyjna opieka wychowawcza";"";"zł";9347985,21;8523009,89;9058384,75;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 900 - Gospodarka komunalna i ochrona środowiska";"";"zł";14320982,40;20210783,52;21224197,64;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 921 - Kultura i ochrona dziedzictwa narodowego";"";"zł";19343646,28;17925104,01;11986805,90;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 926 - Kultura fizyczna";"";"zł";29215439,86;13506272,92;27695195,74;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 010 - Rolnictwo i łowiectwo";"";"zł";27931,68;31279,11;34210,64;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 020 - Leśnictwo";"";"zł";564,20;613,80;633,60;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 600 - Transport i łączność";"";"zł";20712480,19;29130769,67;32297804,73;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 630 - Turystyka";"";"zł";63524,05;10956459,46;4359338,62;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 700 - Gospodarka mieszkaniowa";"";"zł";6820950,45;5448692,56;4478548,45;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 710 - Działalność usługowa";"";"zł";571703,78;585786,46;815308,75;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 720 - Informatyka";"";"zł";0,00;16444,20;916779,04;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 750 - Administracja publiczna";"";"zł";13441631,53;15283677,86;16520684,68;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 751 - Urzędy naczelnych organów władzy państwowej, kontroli i ochrony prawa oraz sądownictwa";"";"zł";113440,90;11587,16;398792,77;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 752 - Obrona narodowa";"";"zł";3630,00;3006,02;4165,75;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 754 - Bezpieczeństwo publiczne i ochrona przeciwpożarowa";"";"zł";6580223,47;7667881,41;7427134,98;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 756 - Dochody od osób prawnych, od osób fizycznych i od innych jednostek nieposiadających osobowości prawnej oraz wydatki związane z ich poborem";"";"zł";218253,87;0,00;0,00;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 757 - Obsługa długu publicznego";"";"zł";5559180,74;4739179,44;3184098,51;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 801 - Oświata i wychowanie";"";"zł";106715842,97;111707113,55;123297663,29;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 851 - Ochrona zdrowia";"";"zł";2904977,93;2607965,72;3320277,21;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 852 - Pomoc społeczna";"";"zł";49209605,83;51479140,77;51540682,62;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 853 - Pozostałe zadania w zakresie polityki społecznej";"";"zł";4548358,62;7293394,35;4570261,27;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 854 - Edukacyjna opieka wychowawcza";"";"zł";9347985,21;8523009,89;9058384,75;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 900 - Gospodarka komunalna i ochrona środowiska";"";"zł";14320982,40;20210783,52;21224197,64;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 921 - Kultura i ochrona dziedzictwa narodowego";"";"zł";19343646,28;17925104,01;11986805,90;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 926 - Kultura fizyczna";"";"zł";29215439,86;13506272,92;27695195,74;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"ogółem";"wodociąg";"";"%";96,2;96,1;96,2;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"ogółem";"kanalizacja";"";"%";94,4;94,4;94,6;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"ogółem";"gaz";"";"%";22,0;21,7;21,2;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"wodociąg";"";"%";96,2;96,1;96,2;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"kanalizacja";"";"%";94,4;94,4;94,6;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"URZĄDZENIA SIECIOWE";"Korzystający z instalacji w % ogółu ludności (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"gaz";"";"%";22,0;21,7;21,2;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"wodociąg";"";"%";99,0;99,0;99,1;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"łazienka";"";"%";98,0;98,0;98,1;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"w miastach";"centralne ogrzewanie";"";"%";92,4;92,5;92,8;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"na wsi";"wodociąg";"";"%";0,0;0,0;0,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"na wsi";"łazienka";"";"%";0,0;0,0;0,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Mieszkania wyposażone w instalacje - w % ogółu mieszkań (Wymiary: Lokalizacje; Rodzaje instalacji)";"na wsi";"centralne ogrzewanie";"";"%";0,0;0,0;0,0;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"przeciętna powierzchnia użytkowa 1 mieszkania";"";"";"m2";63,7;63,9;64,2;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"przeciętna powierzchnia użytkowa mieszkania na 1 osobę";"";"";"m2";22,3;22,8;23,2;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"mieszkania na 1000 mieszkańców";"";"";"-";349,8;356,4;361,9;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"przeciętna liczba izb w 1 mieszkaniu";"";"";"-";3,77;3,76;3,75;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"przeciętna liczba osób na 1 mieszkanie";"";"";"-";2,86;2,81;2,76;
"GOSPODARKA MIESZKANIOWA I KOMUNALNA";"ZASOBY MIESZKANIOWE";"Zasoby mieszkaniowe - wskaźniki (Wymiary: Wskaźniki)";"przeciętna liczba osób na 1 izbę";"";"";"-";0,76;0,75;0,74;
"HANDEL I GASTRONOMIA";"SKLEPY I STACJE PALIW";"Sklepy wg form organizacyjnych (Wymiary: Formy organizacyjne)";"hipermarkety";"";"";"ob.";3;3;2;
"HANDEL I GASTRONOMIA";"SKLEPY I STACJE PALIW";"Sklepy wg form organizacyjnych (Wymiary: Formy organizacyjne)";"supermarkety";"";"";"ob.";11;11;14;
"HANDEL I GASTRONOMIA";"SKLEPY I STACJE PALIW";"Sklepy wg form organizacyjnych (Wymiary: Formy organizacyjne)";"domy handlowe";"";"";"ob.";2;2;2;
"INWESTYCJE I ŚRODKI TRWAŁE";"NAKŁADY INWESTYCYJNE I ŚRODKI TRWAŁE W PRZEDSIĘBIORSTWACH WG PKD 2007";"Nakłady inwestycyjne i wartość brutto środków trwałych (Wymiary: Wyszczególnienie; Zakres przedmiotowy; Sektory ekonomiczne)";"nakłady inwestycyjne w przedsiębiorstwach";"ogółem";"ogółem";"tys. zł";120136;184094;155130;
"INWESTYCJE I ŚRODKI TRWAŁE";"NAKŁADY INWESTYCYJNE I ŚRODKI TRWAŁE W PRZEDSIĘBIORSTWACH WG PKD 2007";"Nakłady inwestycyjne i wartość brutto środków trwałych (Wymiary: Wyszczególnienie; Zakres przedmiotowy; Sektory ekonomiczne)";"nakłady inwestycyjne w przedsiębiorstwach";"ogółem";"rolnictwo, leśnictwo, łowiectwo i rybactwo";"tys. zł";4301;2389;876;
"INWESTYCJE I ŚRODKI TRWAŁE";"NAKŁADY INWESTYCYJNE I ŚRODKI TRWAŁE W PRZEDSIĘBIORSTWACH WG PKD 2007";"Nakłady inwestycyjne i wartość brutto środków trwałych (Wymiary: Wyszczególnienie; Zakres przedmiotowy; Sektory ekonomiczne)";"nakłady inwestycyjne w przedsiębiorstwach";"ogółem";"przemysł i budownictwo";"tys. zł";36957;95344;111544;
